<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
EURUSD;30;20161116;183000;1.0700600;1.0714500;1.0691000;1.0700000;72867
EURUSD;30;20161116;190000;1.0699900;1.0703900;1.0668000;1.0671900;72664
EURUSD;30;20161116;193000;1.0672300;1.0681300;1.0664000;1.0679000;62967
EURUSD;30;20161116;200000;1.0679800;1.0700000;1.0676000;1.0698800;53088
EURUSD;30;20161116;203000;1.0698700;1.0714500;1.0697000;1.0706500;51382
EURUSD;30;20161116;210000;1.0706000;1.0706700;1.0691000;1.0695600;40060
EURUSD;30;20161116;213000;1.0695000;1.0697500;1.0680000;1.0685600;37447
EURUSD;30;20161116;220000;1.0685800;1.0686800;1.0668000;1.0672300;38201
EURUSD;30;20161116;223000;1.0672100;1.0679200;1.0665000;1.0670300;33933
EURUSD;30;20161116;230000;1.0670600;1.0682900;1.0668000;1.0680600;35503
EURUSD;30;20161116;233000;1.0680500;1.0691200;1.0676000;1.0685700;28973
EURUSD;30;20161117;000000;1.0685600;1.0686300;1.0676000;1.0682400;26121
EURUSD;30;20161117;003000;1.0683500;1.0688000;1.0678000;1.0686600;25545
EURUSD;30;20161117;010000;1.0686800;1.0691800;1.0683000;1.0689900;21038
EURUSD;30;20161117;013000;1.0690200;1.0697400;1.0686000;1.0694000;12068
EURUSD;30;20161117;020000;1.0697000;1.0705000;1.0691000;1.0701100;24031
EURUSD;30;20161117;023000;1.0700700;1.0711100;1.0696000;1.0707300;32858
EURUSD;30;20161117;030000;1.0707300;1.0712000;1.0697000;1.0706200;25362
EURUSD;30;20161117;033000;1.0706200;1.0707200;1.0695000;1.0702900;27065
EURUSD;30;20161117;040000;1.0702900;1.0709300;1.0698000;1.0702500;25852
EURUSD;30;20161117;043000;1.0702500;1.0714700;1.0691000;1.0708700;47017
EURUSD;30;20161117;050000;1.0709000;1.0713300;1.0700900;1.0707000;37565
EURUSD;30;20161117;053000;1.0706900;1.0707100;1.0694000;1.0700000;33314
EURUSD;30;20161117;060000;1.0700000;1.0702300;1.0695000;1.0700700;24675
EURUSD;30;20161117;063000;1.0700700;1.0706200;1.0697000;1.0702300;26843
EURUSD;30;20161117;070000;1.0702000;1.0703000;1.0689000;1.0693400;26165
EURUSD;30;20161117;073000;1.0693600;1.0697200;1.0689000;1.0693900;24136
EURUSD;30;20161117;080000;1.0691000;1.0700300;1.0690000;1.0697700;22590
EURUSD;30;20161117;083000;1.0697700;1.0701200;1.0693000;1.0701100;23034
EURUSD;30;20161117;090000;1.0701100;1.0702800;1.0694000;1.0699200;22658
EURUSD;30;20161117;093000;1.0699500;1.0701400;1.0688500;1.0689600;26763
EURUSD;30;20161117;100000;1.0689300;1.0695300;1.0681600;1.0693500;36641
EURUSD;30;20161117;103000;1.0694400;1.0703100;1.0685000;1.0697700;43942
EURUSD;30;20161117;110000;1.0698000;1.0720000;1.0690000;1.0713800;47444
EURUSD;30;20161117;113000;1.0714800;1.0727500;1.0706000;1.0717600;61822
EURUSD;30;20161117;120000;1.0718500;1.0736400;1.0706000;1.0736000;52511
EURUSD;30;20161117;123000;1.0735400;1.0736400;1.0720600;1.0731500;48897
EURUSD;30;20161117;130000;1.0731500;1.0732100;1.0719600;1.0723900;54162
EURUSD;30;20161117;133000;1.0724200;1.0730000;1.0713000;1.0729300;44769
EURUSD;30;20161117;140000;1.0728700;1.0732100;1.0721000;1.0729900;38596
EURUSD;30;20161117;143000;1.0729700;1.0740000;1.0725000;1.0737900;41414
EURUSD;30;20161117;150000;1.0738000;1.0740000;1.0730000;1.0735200;37893
EURUSD;30;20161117;153000;1.0735200;1.0745600;1.0724000;1.0737900;46685
EURUSD;30;20161117;160000;1.0738700;1.0739500;1.0714000;1.0716400;45763
EURUSD;30;20161117;163000;1.0716200;1.0734200;1.0703000;1.0719200;81897
EURUSD;30;20161117;170000;1.0720300;1.0731500;1.0680000;1.0688200;78216
EURUSD;30;20161117;173000;1.0686800;1.0715000;1.0684000;1.0710800;63524
EURUSD;30;20161117;180000;1.0710900;1.0712800;1.0684000;1.0688400;63284
EURUSD;30;20161117;183000;1.0688400;1.0698000;1.0672800;1.0678400;67356
EURUSD;30;20161117;190000;1.0678400;1.0684800;1.0661000;1.0673300;81381
EURUSD;30;20161117;193000;1.0673600;1.0682100;1.0655000;1.0658500;64193
EURUSD;30;20161117;200000;1.0658000;1.0662800;1.0649000;1.0655500;53111
EURUSD;30;20161117;203000;1.0655400;1.0657700;1.0649000;1.0656500;33774
EURUSD;30;20161117;210000;1.0656500;1.0656800;1.0627500;1.0636200;57335
EURUSD;30;20161117;213000;1.0635100;1.0644400;1.0626000;1.0642700;45255
EURUSD;30;20161117;220000;1.0642800;1.0643000;1.0625000;1.0627900;36646
EURUSD;30;20161117;223000;1.0627900;1.0635000;1.0622000;1.0628400;39466
EURUSD;30;20161117;230000;1.0628400;1.0634200;1.0621000;1.0626500;31886
EURUSD;30;20161117;233000;1.0626400;1.0626800;1.0618000;1.0623000;35025
EURUSD;30;20161118;000000;1.0623000;1.0626200;1.0617000;1.0624500;28850
EURUSD;30;20161118;003000;1.0624500;1.0630000;1.0619000;1.0622800;26692
EURUSD;30;20161118;010000;1.0623400;1.0628400;1.0619000;1.0623300;27426
EURUSD;30;20161118;013000;1.0625900;1.0628200;1.0620000;1.0624300;11137
EURUSD;30;20161118;020000;1.0623700;1.0628000;1.0618000;1.0626100;17925
EURUSD;30;20161118;023000;1.0626100;1.0629300;1.0621000;1.0627600;29959
EURUSD;30;20161118;030000;1.0626900;1.0627700;1.0618000;1.0621800;28146
EURUSD;30;20161118;033000;1.0622100;1.0628400;1.0608000;1.0611500;36509
EURUSD;30;20161118;040000;1.0610700;1.0615900;1.0602000;1.0614500;33887
EURUSD;30;20161118;043000;1.0614400;1.0615300;1.0582000;1.0585600;41044
EURUSD;30;20161118;050000;1.0585500;1.0598500;1.0580000;1.0594200;45431
EURUSD;30;20161118;053000;1.0594200;1.0605600;1.0589000;1.0595800;42460
EURUSD;30;20161118;060000;1.0596000;1.0601600;1.0590000;1.0598400;35580
EURUSD;30;20161118;063000;1.0598500;1.0601000;1.0593000;1.0595800;28418
EURUSD;30;20161118;070000;1.0595400;1.0604300;1.0591000;1.0603800;25101
EURUSD;30;20161118;073000;1.0604000;1.0610100;1.0599000;1.0601800;29775
EURUSD;30;20161118;080000;1.0602300;1.0606900;1.0597000;1.0606700;25861
EURUSD;30;20161118;083000;1.0606700;1.0608100;1.0599000;1.0604000;23692
EURUSD;30;20161118;090000;1.0604400;1.0604600;1.0584000;1.0585100;26015
EURUSD;30;20161118;093000;1.0585200;1.0602400;1.0583000;1.0599500;38814
EURUSD;30;20161118;100000;1.0599400;1.0606800;1.0589000;1.0598500;35447
EURUSD;30;20161118;103000;1.0598600;1.0612000;1.0586000;1.0588000;54384
EURUSD;30;20161118;110000;1.0588000;1.0604600;1.0583000;1.0604500;61317
EURUSD;30;20161118;113000;1.0604300;1.0614100;1.0581000;1.0591400;81620
EURUSD;30;20161118;120000;1.0591000;1.0610000;1.0585800;1.0607000;65631
EURUSD;30;20161118;123000;1.0608100;1.0610300;1.0597000;1.0604800;53742
EURUSD;30;20161118;130000;1.0604800;1.0612800;1.0595000;1.0598600;48388
EURUSD;30;20161118;133000;1.0598500;1.0620000;1.0595000;1.0616900;48554
EURUSD;30;20161118;140000;1.0617700;1.0624800;1.0612000;1.0620500;52414
EURUSD;30;20161118;143000;1.0619800;1.0625400;1.0612000;1.0624400;48539
EURUSD;30;20161118;150000;1.0624700;1.0630000;1.0617000;1.0626700;42051
EURUSD;30;20161118;153000;1.0627600;1.0630000;1.0615700;1.0621800;50954
EURUSD;30;20161118;160000;1.0622500;1.0643000;1.0611000;1.0629100;64084
EURUSD;30;20161118;163000;1.0628700;1.0636600;1.0620000;1.0634000;77852
EURUSD;30;20161118;170000;1.0633800;1.0634700;1.0602000;1.0610700;69756
EURUSD;30;20161118;173000;1.0609400;1.0622900;1.0599000;1.0609900;70668
EURUSD;30;20161118;180000;1.0610000;1.0625100;1.0595000;1.0597900;78047
EURUSD;30;20161118;183000;1.0598400;1.0606000;1.0593000;1.0599700;69445
EURUSD;30;20161118;190000;1.0598700;1.0599700;1.0567000;1.0573600;86878
EURUSD;30;20161118;193000;1.0573000;1.0585600;1.0568000;1.0582200;79982
EURUSD;30;20161118;200000;1.0582500;1.0600000;1.0580000;1.0599700;61423
EURUSD;30;20161118;203000;1.0599000;1.0599700;1.0585000;1.0590900;39736
EURUSD;30;20161118;210000;1.0591200;1.0595300;1.0581000;1.0585400;40264
EURUSD;30;20161118;213000;1.0586100;1.0605800;1.0582100;1.0599100;41053
EURUSD;30;20161118;220000;1.0599100;1.0601700;1.0590000;1.0597200;33597
EURUSD;30;20161118;223000;1.0596900;1.0604000;1.0593000;1.0601300;29917
EURUSD;30;20161118;230000;1.0601200;1.0607300;1.0597000;1.0599600;29996
EURUSD;30;20161118;233000;1.0599600;1.0600200;1.0589700;1.0594600;32610
EURUSD;30;20161119;000000;1.0594600;1.0596200;1.0583800;1.0592700;30612
EURUSD;30;20161119;003000;1.0592700;1.0596900;1.0587000;1.0592200;19221
EURUSD;30;20161119;010000;1.0592100;1.0597200;1.0583600;1.0586600;23239
EURUSD;30;20161119;013000;1.0586600;1.0588500;1.0584100;1.0584100;92
EURUSD;30;20161120;213000;1.0590000;1.0611000;1.0590000;1.0608000;88
EURUSD;30;20161120;220000;1.0609200;1.0613500;1.0608000;1.0609000;120
EURUSD;30;20161120;223000;1.0609500;1.0610000;1.0593000;1.0601000;91
EURUSD;30;20161120;230000;1.0601000;1.0605000;1.0599200;1.0599200;79
EURUSD;30;20161120;233000;1.0600000;1.0604200;1.0598000;1.0603300;105
EURUSD;30;20161121;000000;1.0602000;1.0603400;1.0596000;1.0598600;99
EURUSD;30;20161121;003000;1.0599000;1.0600000;1.0595000;1.0597000;86
EURUSD;30;20161121;010000;1.0597000;1.0597000;1.0586100;1.0591000;387
EURUSD;30;20161121;013000;1.0592100;1.0594500;1.0583000;1.0590800;10506
EURUSD;30;20161121;020000;1.0590800;1.0591000;1.0585000;1.0586700;13534
EURUSD;30;20161121;023000;1.0586400;1.0588600;1.0576000;1.0580000;58974
EURUSD;30;20161121;030000;1.0580600;1.0584500;1.0577000;1.0582600;33214
EURUSD;30;20161121;033000;1.0583000;1.0605500;1.0581000;1.0605300;51292
EURUSD;30;20161121;040000;1.0605000;1.0610700;1.0594000;1.0596800;52241
EURUSD;30;20161121;043000;1.0597400;1.0604400;1.0594000;1.0604200;38478
EURUSD;30;20161121;050000;1.0604200;1.0613500;1.0599000;1.0605000;40976
EURUSD;30;20161121;053000;1.0604500;1.0608700;1.0601000;1.0608700;28462
EURUSD;30;20161121;060000;1.0608700;1.0611600;1.0599000;1.0607000;28712
EURUSD;30;20161121;063000;1.0607000;1.0607000;1.0592000;1.0600400;35658
EURUSD;30;20161121;070000;1.0600500;1.0601300;1.0585000;1.0595900;36136
EURUSD;30;20161121;073000;1.0595900;1.0599000;1.0589000;1.0593100;33798
EURUSD;30;20161121;080000;1.0593100;1.0596200;1.0589000;1.0594700;26730
EURUSD;30;20161121;083000;1.0595000;1.0598000;1.0592000;1.0597600;20749
EURUSD;30;20161121;090000;1.0597600;1.0604600;1.0595000;1.0600000;28652
EURUSD;30;20161121;093000;1.0600300;1.0602900;1.0595000;1.0600000;25746
EURUSD;30;20161121;100000;1.0600700;1.0611200;1.0598000;1.0607400;30246
EURUSD;30;20161121;103000;1.0607400;1.0624400;1.0601000;1.0624000;43880
EURUSD;30;20161121;110000;1.0624000;1.0635900;1.0616000;1.0631100;57613
EURUSD;30;20161121;113000;1.0631000;1.0637600;1.0625000;1.0636800;56500
EURUSD;30;20161121;120000;1.0637200;1.0645100;1.0623000;1.0643500;49606
EURUSD;30;20161121;123000;1.0643600;1.0649100;1.0631000;1.0633500;50392
EURUSD;30;20161121;130000;1.0633500;1.0638000;1.0625000;1.0632000;41926
EURUSD;30;20161121;133000;1.0632000;1.0637100;1.0617000;1.0623900;48170
EURUSD;30;20161121;140000;1.0623800;1.0640100;1.0619000;1.0631200;43624
EURUSD;30;20161121;143000;1.0631200;1.0635100;1.0617000;1.0622800;41323
EURUSD;30;20161121;150000;1.0623200;1.0637300;1.0615000;1.0632400;52716
EURUSD;30;20161121;153000;1.0632500;1.0646800;1.0626000;1.0632700;50592
EURUSD;30;20161121;160000;1.0633300;1.0639800;1.0627000;1.0632300;45586
EURUSD;30;20161121;163000;1.0632300;1.0640300;1.0621000;1.0637900;63398
EURUSD;30;20161121;170000;1.0638100;1.0645900;1.0631000;1.0639200;70514
EURUSD;30;20161121;173000;1.0639100;1.0639300;1.0608000;1.0625000;67494
EURUSD;30;20161121;180000;1.0625000;1.0634500;1.0613000;1.0621000;68941
EURUSD;30;20161121;183000;1.0621000;1.0637000;1.0620000;1.0626400;68354
EURUSD;30;20161121;190000;1.0626600;1.0633800;1.0614400;1.0621000;60571
EURUSD;30;20161121;193000;1.0621700;1.0630000;1.0608700;1.0614100;59707
EURUSD;30;20161121;200000;1.0613500;1.0616000;1.0591000;1.0596400;53295
EURUSD;30;20161121;203000;1.0595400;1.0613600;1.0594000;1.0607000;41759
EURUSD;30;20161121;210000;1.0607100;1.0610400;1.0601000;1.0605300;38859
EURUSD;30;20161121;213000;1.0605600;1.0607800;1.0588900;1.0591200;39873
EURUSD;30;20161121;220000;1.0591300;1.0606500;1.0587000;1.0600800;39476
EURUSD;30;20161121;223000;1.0600900;1.0605600;1.0597000;1.0601300;28288
EURUSD;30;20161121;230000;1.0601000;1.0611200;1.0597000;1.0609800;30763
EURUSD;30;20161121;233000;1.0609800;1.0620000;1.0608000;1.0617600;30395
EURUSD;30;20161122;000000;1.0617800;1.0627800;1.0613000;1.0625300;33680
EURUSD;30;20161122;003000;1.0625300;1.0640500;1.0622000;1.0626100;43871
EURUSD;30;20161122;010000;1.0625400;1.0631500;1.0622000;1.0627000;28381
EURUSD;30;20161122;013000;1.0627000;1.0636000;1.0621400;1.0634000;13465
EURUSD;30;20161122;020000;1.0634000;1.0635500;1.0626000;1.0630900;16932
EURUSD;30;20161122;023000;1.0630700;1.0631400;1.0623000;1.0627600;31424
EURUSD;30;20161122;030000;1.0627600;1.0638300;1.0625300;1.0637500;26132
EURUSD;30;20161122;033000;1.0637400;1.0649600;1.0631000;1.0647800;44013
EURUSD;30;20161122;040000;1.0647000;1.0648000;1.0633000;1.0638000;38114
EURUSD;30;20161122;043000;1.0637600;1.0645700;1.0634000;1.0641000;39498
EURUSD;30;20161122;050000;1.0642000;1.0645000;1.0631000;1.0635200;41140
EURUSD;30;20161122;053000;1.0635200;1.0638200;1.0626000;1.0629600;38376
EURUSD;30;20161122;060000;1.0630100;1.0633400;1.0624000;1.0628000;29695
EURUSD;30;20161122;063000;1.0628300;1.0630700;1.0623000;1.0628100;30001
EURUSD;30;20161122;070000;1.0627400;1.0633900;1.0623000;1.0631200;28443
EURUSD;30;20161122;073000;1.0631500;1.0632100;1.0624000;1.0631600;24403
EURUSD;30;20161122;080000;1.0630800;1.0632100;1.0625000;1.0628000;22386
EURUSD;30;20161122;083000;1.0628000;1.0629000;1.0622000;1.0625600;24107
EURUSD;30;20161122;090000;1.0626600;1.0632900;1.0624000;1.0630100;24945
EURUSD;30;20161122;093000;1.0630000;1.0633100;1.0620000;1.0624000;29349
EURUSD;30;20161122;100000;1.0624100;1.0625800;1.0612000;1.0614800;34191
EURUSD;30;20161122;103000;1.0615000;1.0620000;1.0602000;1.0610500;47297
EURUSD;30;20161122;110000;1.0610400;1.0621700;1.0605000;1.0619000;47935
EURUSD;30;20161122;113000;1.0619000;1.0630000;1.0610000;1.0629300;57678
EURUSD;30;20161122;120000;1.0629100;1.0640000;1.0625000;1.0638800;49958
EURUSD;30;20161122;123000;1.0638100;1.0657900;1.0634000;1.0653000;58393
EURUSD;30;20161122;130000;1.0652700;1.0660000;1.0638000;1.0646700;52058
EURUSD;30;20161122;133000;1.0647200;1.0650000;1.0631600;1.0633300;44197
EURUSD;30;20161122;140000;1.0633600;1.0637500;1.0627000;1.0632400;43388
EURUSD;30;20161122;143000;1.0631700;1.0640000;1.0625000;1.0636900;39742
EURUSD;30;20161122;150000;1.0637800;1.0643800;1.0626000;1.0630400;40712
EURUSD;30;20161122;153000;1.0630500;1.0631100;1.0618000;1.0621900;41909
EURUSD;30;20161122;160000;1.0621700;1.0623700;1.0602800;1.0611000;47474
EURUSD;30;20161122;163000;1.0611000;1.0621000;1.0607000;1.0614000;59673
EURUSD;30;20161122;170000;1.0614000;1.0616000;1.0601000;1.0611300;56070
EURUSD;30;20161122;173000;1.0611200;1.0626800;1.0608000;1.0620400;54721
EURUSD;30;20161122;180000;1.0620400;1.0626200;1.0612000;1.0621600;62168
EURUSD;30;20161122;183000;1.0621300;1.0623100;1.0595000;1.0600800;70583
EURUSD;30;20161122;190000;1.0600800;1.0603300;1.0582000;1.0583400;72240
EURUSD;30;20161122;193000;1.0584000;1.0616700;1.0582000;1.0612100;70532
EURUSD;30;20161122;200000;1.0611900;1.0625300;1.0610000;1.0617800;52750
EURUSD;30;20161122;203000;1.0618200;1.0638900;1.0615000;1.0626000;47341
EURUSD;30;20161122;210000;1.0625900;1.0628400;1.0618000;1.0624300;37964
EURUSD;30;20161122;213000;1.0624700;1.0625600;1.0611000;1.0617900;39531
EURUSD;30;20161122;220000;1.0617800;1.0619800;1.0608000;1.0619100;35111
EURUSD;30;20161122;223000;1.0618800;1.0621700;1.0612000;1.0616100;29545
EURUSD;30;20161122;230000;1.0616100;1.0626600;1.0613800;1.0623900;34741
EURUSD;30;20161122;233000;1.0623700;1.0626900;1.0616000;1.0626200;28143
EURUSD;30;20161123;000000;1.0626200;1.0628600;1.0617000;1.0624300;31948
EURUSD;30;20161123;003000;1.0624500;1.0629500;1.0622000;1.0624600;23784
EURUSD;30;20161123;010000;1.0624600;1.0630000;1.0621000;1.0625800;20887
EURUSD;30;20161123;013000;1.0626100;1.0629000;1.0619600;1.0626200;9120
EURUSD;30;20161123;020000;1.0626000;1.0630500;1.0619000;1.0627100;14220
EURUSD;30;20161123;023000;1.0627300;1.0632400;1.0623000;1.0628700;23391
EURUSD;30;20161123;030000;1.0628700;1.0634300;1.0625000;1.0633200;25408
EURUSD;30;20161123;033000;1.0633000;1.0634500;1.0626000;1.0629400;20250
EURUSD;30;20161123;040000;1.0629200;1.0632000;1.0622400;1.0624000;18924
EURUSD;30;20161123;043000;1.0623700;1.0631000;1.0619000;1.0627200;26367
EURUSD;30;20161123;050000;1.0626900;1.0631000;1.0621000;1.0624100;24092
EURUSD;30;20161123;053000;1.0624100;1.0628500;1.0621000;1.0627000;17863
EURUSD;30;20161123;060000;1.0627000;1.0631300;1.0623000;1.0630600;20610
EURUSD;30;20161123;063000;1.0630500;1.0631500;1.0620000;1.0625900;24222
EURUSD;30;20161123;070000;1.0626400;1.0626500;1.0617000;1.0625700;23642
EURUSD;30;20161123;073000;1.0626100;1.0626300;1.0618000;1.0625500;17847
EURUSD;30;20161123;080000;1.0625400;1.0626100;1.0617000;1.0625700;14167
EURUSD;30;20161123;083000;1.0626000;1.0629900;1.0623000;1.0627400;20742
EURUSD;30;20161123;090000;1.0627400;1.0629800;1.0625000;1.0629500;19454
EURUSD;30;20161123;093000;1.0629000;1.0632300;1.0623000;1.0631700;19642
EURUSD;30;20161123;100000;1.0631700;1.0642900;1.0627000;1.0639300;30486
EURUSD;30;20161123;103000;1.0639000;1.0643600;1.0631000;1.0637900;36303
EURUSD;30;20161123;110000;1.0638000;1.0640000;1.0620000;1.0624400;35560
EURUSD;30;20161123;113000;1.0624400;1.0626300;1.0613000;1.0618600;44302
EURUSD;30;20161123;120000;1.0618500;1.0620500;1.0604000;1.0608800;46041
EURUSD;30;20161123;123000;1.0608800;1.0613700;1.0598000;1.0606900;42084
EURUSD;30;20161123;130000;1.0607300;1.0616300;1.0603000;1.0611400;35059
EURUSD;30;20161123;133000;1.0611800;1.0615400;1.0602000;1.0614200;39996
EURUSD;30;20161123;140000;1.0613400;1.0631100;1.0608000;1.0627500;66758
EURUSD;30;20161123;143000;1.0626700;1.0636500;1.0619000;1.0626600;50251
EURUSD;30;20161123;150000;1.0627200;1.0636200;1.0619000;1.0622400;40205
EURUSD;30;20161123;153000;1.0622400;1.0623600;1.0613000;1.0616000;48706
EURUSD;30;20161123;160000;1.0615900;1.0623600;1.0609000;1.0611800;50210
EURUSD;30;20161123;163000;1.0611400;1.0613200;1.0588000;1.0590200;64265
EURUSD;30;20161123;170000;1.0590200;1.0591000;1.0554000;1.0556900;88171
EURUSD;30;20161123;173000;1.0557100;1.0557700;1.0540300;1.0553600;81531
EURUSD;30;20161123;180000;1.0553800;1.0560600;1.0539800;1.0552700;71393
EURUSD;30;20161123;183000;1.0553300;1.0560400;1.0531300;1.0536600;73216
EURUSD;30;20161123;190000;1.0536300;1.0540000;1.0524000;1.0532100;77703
EURUSD;30;20161123;193000;1.0532900;1.0552400;1.0528000;1.0547600;71659
EURUSD;30;20161123;200000;1.0547500;1.0566100;1.0544000;1.0558500;65854
EURUSD;30;20161123;203000;1.0558500;1.0564400;1.0547300;1.0563000;46448
EURUSD;30;20161123;210000;1.0563200;1.0566000;1.0553000;1.0557100;45722
EURUSD;30;20161123;213000;1.0556900;1.0562200;1.0551000;1.0557500;39799
EURUSD;30;20161123;220000;1.0557500;1.0564200;1.0545000;1.0551800;39049
EURUSD;30;20161123;223000;1.0551000;1.0560200;1.0536000;1.0548700;80416
EURUSD;30;20161123;230000;1.0548600;1.0554500;1.0541000;1.0548000;42473
EURUSD;30;20161123;233000;1.0548500;1.0557200;1.0545000;1.0556500;29116
EURUSD;30;20161124;000000;1.0556600;1.0557300;1.0550000;1.0552600;26630
EURUSD;30;20161124;003000;1.0552600;1.0553900;1.0547000;1.0551900;23312
EURUSD;30;20161124;010000;1.0551800;1.0554000;1.0546000;1.0551800;22187
EURUSD;30;20161124;013000;1.0551800;1.0556000;1.0543100;1.0550800;10770
EURUSD;30;20161124;020000;1.0551000;1.0558000;1.0547000;1.0551100;12012
EURUSD;30;20161124;023000;1.0551000;1.0551700;1.0539000;1.0541400;31796
EURUSD;30;20161124;030000;1.0540600;1.0544700;1.0536000;1.0541900;36072
EURUSD;30;20161124;033000;1.0542100;1.0545300;1.0530000;1.0539400;37116
EURUSD;30;20161124;040000;1.0540200;1.0545000;1.0532000;1.0539200;36363
EURUSD;30;20161124;043000;1.0539400;1.0542000;1.0530000;1.0540500;38564
EURUSD;30;20161124;050000;1.0540500;1.0543600;1.0532000;1.0534800;44471
EURUSD;30;20161124;053000;1.0534300;1.0538700;1.0528000;1.0533900;30161
EURUSD;30;20161124;060000;1.0533900;1.0533900;1.0525000;1.0528900;35663
EURUSD;30;20161124;063000;1.0529400;1.0531500;1.0523000;1.0529400;31526
EURUSD;30;20161124;070000;1.0529400;1.0536800;1.0524000;1.0532900;26493
EURUSD;30;20161124;073000;1.0532400;1.0541600;1.0530000;1.0541000;26710
EURUSD;30;20161124;080000;1.0540700;1.0544500;1.0535000;1.0542900;26983
EURUSD;30;20161124;083000;1.0543600;1.0547200;1.0539000;1.0542200;25553
EURUSD;30;20161124;090000;1.0542500;1.0550600;1.0538000;1.0546900;33706
EURUSD;30;20161124;093000;1.0547100;1.0547400;1.0539000;1.0542600;29470
EURUSD;30;20161124;100000;1.0542600;1.0544100;1.0536000;1.0538800;26053
EURUSD;30;20161124;103000;1.0539700;1.0550000;1.0530000;1.0548900;43333
EURUSD;30;20161124;110000;1.0548800;1.0549000;1.0518000;1.0535200;64468
EURUSD;30;20161124;113000;1.0536500;1.0540700;1.0517000;1.0538500;67482
EURUSD;30;20161124;120000;1.0538500;1.0569300;1.0531000;1.0554400;66063
EURUSD;30;20161124;123000;1.0554400;1.0577900;1.0549000;1.0564500;57730
EURUSD;30;20161124;130000;1.0564500;1.0580000;1.0559000;1.0567200;56178
EURUSD;30;20161124;133000;1.0567100;1.0570000;1.0549000;1.0553100;49876
EURUSD;30;20161124;140000;1.0552900;1.0573600;1.0547000;1.0568200;48408
EURUSD;30;20161124;143000;1.0568200;1.0580000;1.0563000;1.0577800;46492
EURUSD;30;20161124;150000;1.0577800;1.0585400;1.0558000;1.0564200;48289
EURUSD;30;20161124;153000;1.0564500;1.0575300;1.0561000;1.0570900;43191
EURUSD;30;20161124;160000;1.0570900;1.0571100;1.0546000;1.0551200;46881
EURUSD;30;20161124;163000;1.0551000;1.0552100;1.0541000;1.0551100;51269
